date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2023-05-14,KOSDAQ,822.43,035290,골드앤에스,10000,0.1336
2023-05-14,KOSDAQ,822.43,109860,동일금속,31500,0.322
2023-05-14,KOSPI,2475.42,003925,남양유업우,305000,0.29
2023-05-14,KOSDAQ,822.43,900290,GRT,3405,0.1552
2023-05-14,KOSDAQ,822.43,175140,인포마크,8020,0.0993
