date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2020-08-09,KOSPI,2351.67,014680,한솔케미칼,172000,0.1849
2020-08-09,KOSPI,2351.67,097950,CJ제일제당,424000,0.2293
2020-08-09,KOSPI,2351.67,000325,노루홀딩스우,19100,0.3618
2020-08-09,KOSDAQ,857.63,290720,푸드나무,27850,0.0842
2020-08-09,KOSPI,2351.67,017810,풀무원,21100,0.1397
