date,is_kospi,index_price,stock_id,name,closing_price
2020-04-26,KOSDAQ,632.96,110020,전진바이오팜,4980
2020-04-26,KOSDAQ,632.96,059100,아이컴포넌트,3800
2020-04-26,KOSDAQ,632.96,175140,인포마크,5200
2020-04-26,KOSDAQ,632.96,246960,이노테라피,7860
2020-04-26,KOSPI,1889.01,090370,메타랩스,866
