date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2023-03-26,KOSDAQ,824.11,950130,엑세스바이오,9120,0.2219
2023-03-26,KOSDAQ,824.11,206650,유바이오로직스,7100,0.1882
2023-03-26,KOSDAQ,824.11,123330,제닉,4520,0.1625
2023-03-26,KOSPI,2414.96,002700,신일전자,2045,0.2763
2023-03-26,KOSDAQ,824.11,084650,랩지노믹스,5310,0.1511
