date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
8/16/2020,KOSPI,2407.49,81000,일진다이아,59000,0.1709
8/16/2020,KOSDAQ,835.03,100130,동국S&C,6660,0.1888
8/16/2020,KOSPI,2407.49,192820,코스맥스,115000,0.2778
8/16/2020,KOSPI,2407.49,51915,LG화학우,371000,0.1287
8/16/2020,KOSDAQ,835.03,95910,에스에너지,6520,0.2335
