date,is_kospi,index_price,stock_id,name,closing_price
2020-05-31,KOSPI,2029.6,000145,하이트진로홀딩스우,13300
2020-05-31,KOSPI,2029.6,26490K,크라운제과우,6990
2020-05-31,KOSDAQ,713.68,093520,매커스,3520
2020-05-31,KOSDAQ,713.68,054410,케이피티유,3530
2020-05-31,KOSPI,2029.6,002025,코오롱우,9610
