date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2020-07-26,KOSPI,2200.44,003670,포스코케미칼,71300,0.1168
2020-07-26,KOSDAQ,794.8,025320,시노펙스,4465,0.0455
2020-07-26,KOSDAQ,794.8,216050,인크로스,37950,0.1093
2020-07-26,KOSPI,2200.44,009150,삼성전기,137500,0.4970
2020-07-26,KOSDAQ,794.8,036490,SK머티리얼즈,239300,0.2314
