date,is_kospi,index_price,stock_id,name,closing_price
2020-06-14,KOSDAQ,746.06,033830,티비씨,786
2020-06-14,KOSDAQ,746.06,101670,코리아에스이,999
2020-06-14,KOSDAQ,746.06,008470,부스타,4320
2020-06-14,KOSDAQ,746.06,040610,SG&G,1355
2020-06-14,KOSDAQ,746.06,041440,에버다임,3745
