date,is_kospi,index_price,stock_id,name,closing_price
2020-06-07,KOSDAQ,749.31,065660,안트로젠,76200
2020-06-07,KOSPI,2181.87,002390,한독,27350
2020-06-07,KOSPI,2181.87,001200,유진투자증권,3755
2020-06-07,KOSDAQ,749.31,079810,디이엔티,5820
2020-06-07,KOSDAQ,749.31,131400,액트,8250
