date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2023-01-15,KOSPI,2386.09,016380,KG스틸,8020,0.2235
2023-01-15,KOSDAQ,711.82,063760,이엘피,3630,0.1489
2023-01-15,KOSDAQ,711.82,016600,큐캐피탈,414,0.235
2023-01-15,KOSDAQ,711.82,215480,토박스코리아,4345,0.2365
2023-01-15,KOSDAQ,711.82,033560,블루콤,3840,0.1562
