date,is_kospi,index_price,stock_id,name,closing_price,deep_weight 
2020-11-15,KOSPI,2493.87,007575,일양약품우,68000,0.1664
2020-11-15,KOSDAQ,839.14,033230,인성정보,3500,0.1996
2020-11-15,KOSPI,2493.87,003620,쌍용차,3820,0.1722
2020-11-15,KOSPI,2493.87,000890,보해양조,895,0.2523
2020-11-15,KOSPI,2493.87,002390,한독,31000,0.2095
