date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2023-08-27,KOSDAQ,899.38,079960,동양이엔피,24600,0.2866
2023-08-27,KOSDAQ,899.38,091120,이엠텍,57100,0.2057
2023-08-27,KOSPI,2519.14,192820,코스맥스,144500,0.2223
2023-08-27,KOSDAQ,899.38,033100,제룡전기,25300,0.1868
2023-08-27,KOSDAQ,899.38,322510,제이엘케이,27750,0.0985
