date,is_kospi,index_price,stock_id,name,closing_price,deep_weight 
2020-10-25,KOSPI,2360.81,2460,화성산업,12600,0.2867
2020-10-25,KOSDAQ,807.98,103230,에스앤더블류,2280,0.1662
2020-10-25,KOSDAQ,807.98,246720,아스타,6150,0.2161
2020-10-25,KOSDAQ,807.98,33200,모아텍,9590,0.0530
2020-10-25,KOSDAQ,807.98,33560,블루콤,6210,0.2779
