date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2020-08-02,KOSPI,2249.37,004370,농심,369000,0.4454
2020-08-02,KOSPI,2249.37,068270,셀트리온,296500,0.0650
2020-08-02,KOSDAQ,815.3,064760,티씨케이,93000,0.1830
2020-08-02,KOSPI,2249.37,000080,하이트진로,41550,0.2445
2020-08-02,KOSDAQ,815.3,123420,선데이토즈,23850,0.0620
