date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2024-04-23,KOSDAQ,845.44,094360,칩스앤미디어,21850,0.1855
2024-04-23,KOSPI,2623.02,286940,롯데이노베이트,31250,0.2466
2024-04-23,KOSDAQ,845.44,037400,우리엔터프라이즈,1339,0.3272
2024-04-23,KOSDAQ,845.44,319660,피에스케이,29050,0.155
2024-04-23,KOSDAQ,845.44,089030,테크윙,31700,0.0857
