date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2023-02-12,KOSPI,2469.73,001120,LX인터내셔널,32750,0.2226
2023-02-12,KOSDAQ,772.44,114450,KPX생명과학,4500,0.1805
2023-02-12,KOSDAQ,772.44,217820,원익피앤이,7330,0.2001
2023-02-12,KOSDAQ,772.44,049720,고려신용정보,10030,0.2756
2023-02-12,KOSDAQ,772.44,054620,APS홀딩스,13180,0.1212
