date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2024-04-16,KOSDAQ,832.81,393890,더블유씨피,30200,0.1768
2024-04-16,KOSDAQ,832.81,389500,에스비비테크,26750,0.1883
2024-04-16,KOSPI,2609.63,022100,포스코DX,40200,0.169
2024-04-16,KOSDAQ,832.81,058610,에스피지,26350,0.2918
2024-04-16,KOSDAQ,832.81,377480,마음AI,20300,0.1741
