date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2023-07-24,KOSPI,2628.53,000270,기아,83500,0.2285
2023-07-24,KOSPI,2628.53,005385,현대차우,103700,0.2794
2023-07-24,KOSPI,2628.53,005387,현대차2우B,103700,0.2387
2023-07-24,KOSDAQ,929.9,033100,제룡전기,19980,0.1046
2023-07-24,KOSPI,2628.53,028050,삼성엔지니어링,33200,0.1489
