date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2022-10-30,KOSPI,2268.4,001140,국보,780,0.2049
2022-10-30,KOSPI,2268.4,079430,현대리바트,8450,0.25
2022-10-30,KOSDAQ,687.63,290380,대유,3280,0.193
2022-10-30,KOSDAQ,687.63,298060,에스씨엠생명과학,5640,0.1802
2022-10-30,KOSDAQ,687.63,027710,팜스토리,1870,0.1719
