date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2023-09-27,KOSDAQ,841.02,010470,오리콤,11580,0.1523
2023-09-27,KOSDAQ,841.02,009520,포스코엠텍,29050,0.1608
2023-09-27,KOSPI,2465.07,003670,포스코퓨처엠,359500,0.2262
2023-09-27,KOSDAQ,841.02,164060,이루다,7830,0.2038
2023-09-27,KOSDAQ,841.02,137400,피엔티,61600,0.257
