date,is_kospi,index_price,stock_id,name,closing_price,deep_weight
2024-05-13,KOSDAQ,854.43,257720,실리콘투,26650,0.2198
2024-05-13,KOSDAQ,854.43,073010,케이에스피,5130,0.2707
2024-05-13,KOSPI,2727.21,229640,LS에코에너지,31100,0.1671
2024-05-13,KOSDAQ,854.43,114840,아이패밀리에스씨,32450,0.2007
2024-05-13,KOSDAQ,854.43,232140,와이씨,14280,0.1417
